"location","hits","keyword","geo","gprop","date"
"Colorado",52,"vasectomy","US","web","2024-11-08 2024-11-09"
"Washington",52,"vasectomy","US","web","2024-11-08 2024-11-09"
"Oklahoma",52,"vasectomy","US","web","2024-11-08 2024-11-09"
"Indiana",50,"vasectomy","US","web","2024-11-08 2024-11-09"
"Texas",50,"vasectomy","US","web","2024-11-08 2024-11-09"
"South Carolina",44,"vasectomy","US","web","2024-11-08 2024-11-09"
"Georgia",43,"vasectomy","US","web","2024-11-08 2024-11-09"
"Ohio",42,"vasectomy","US","web","2024-11-08 2024-11-09"
"Florida",41,"vasectomy","US","web","2024-11-08 2024-11-09"
"Illinois",39,"vasectomy","US","web","2024-11-08 2024-11-09"
"Michigan",39,"vasectomy","US","web","2024-11-08 2024-11-09"
"Tennessee",38,"vasectomy","US","web","2024-11-08 2024-11-09"
"North Carolina",38,"vasectomy","US","web","2024-11-08 2024-11-09"
"Maryland",37,"vasectomy","US","web","2024-11-08 2024-11-09"
"Massachusetts",34,"vasectomy","US","web","2024-11-08 2024-11-09"
"California",32,"vasectomy","US","web","2024-11-08 2024-11-09"
"Arizona",32,"vasectomy","US","web","2024-11-08 2024-11-09"
"New York",28,"vasectomy","US","web","2024-11-08 2024-11-09"
"New Jersey",28,"vasectomy","US","web","2024-11-08 2024-11-09"
"Virginia",27,"vasectomy","US","web","2024-11-08 2024-11-09"
"Alaska",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"North Dakota",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Nebraska",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"New Hampshire",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Montana",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"New Mexico",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Nevada",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Mississippi",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Minnesota",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Maine",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Louisiana",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Kentucky",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Rhode Island",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Kansas",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"South Dakota",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Idaho",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Hawaii",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Delaware",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"District of Columbia",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Vermont",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Connecticut",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Alabama",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"West Virginia",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"Wyoming",NA,"vasectomy","US","web","2024-11-08 2024-11-09"
"South Dakota",100,"abortion","US","web","2024-11-10 2024-11-11"
"District of Columbia",90,"abortion","US","web","2024-11-10 2024-11-11"
"Colorado",80,"abortion","US","web","2024-11-10 2024-11-11"
"Idaho",80,"abortion","US","web","2024-11-10 2024-11-11"
"Indiana",80,"abortion","US","web","2024-11-10 2024-11-11"
"Nebraska",78,"abortion","US","web","2024-11-10 2024-11-11"
"Maine",76,"abortion","US","web","2024-11-10 2024-11-11"
"Kansas",76,"abortion","US","web","2024-11-10 2024-11-11"
"Montana",75,"abortion","US","web","2024-11-10 2024-11-11"
"Iowa",75,"abortion","US","web","2024-11-10 2024-11-11"
"Connecticut",75,"abortion","US","web","2024-11-10 2024-11-11"
"Wyoming",74,"abortion","US","web","2024-11-10 2024-11-11"
"Michigan",74,"abortion","US","web","2024-11-10 2024-11-11"
"New Jersey",73,"abortion","US","web","2024-11-10 2024-11-11"
"North Carolina",71,"abortion","US","web","2024-11-10 2024-11-11"
"Arizona",71,"abortion","US","web","2024-11-10 2024-11-11"
"Wisconsin",71,"abortion","US","web","2024-11-10 2024-11-11"
"Minnesota",71,"abortion","US","web","2024-11-10 2024-11-11"
"Hawaii",70,"abortion","US","web","2024-11-10 2024-11-11"
"Maryland",69,"abortion","US","web","2024-11-10 2024-11-11"
"Pennsylvania",68,"abortion","US","web","2024-11-10 2024-11-11"
"Georgia",67,"abortion","US","web","2024-11-10 2024-11-11"
"Utah",67,"abortion","US","web","2024-11-10 2024-11-11"
"Florida",67,"abortion","US","web","2024-11-10 2024-11-11"
"Alaska",67,"abortion","US","web","2024-11-10 2024-11-11"
"South Carolina",67,"abortion","US","web","2024-11-10 2024-11-11"
"Nevada",65,"abortion","US","web","2024-11-10 2024-11-11"
"Tennessee",65,"abortion","US","web","2024-11-10 2024-11-11"
"Ohio",65,"abortion","US","web","2024-11-10 2024-11-11"
"Delaware",65,"abortion","US","web","2024-11-10 2024-11-11"
"Massachusetts",65,"abortion","US","web","2024-11-10 2024-11-11"
"Missouri",64,"abortion","US","web","2024-11-10 2024-11-11"
"North Dakota",64,"abortion","US","web","2024-11-10 2024-11-11"
"New Hampshire",64,"abortion","US","web","2024-11-10 2024-11-11"
"Arkansas",63,"abortion","US","web","2024-11-10 2024-11-11"
"New Mexico",63,"abortion","US","web","2024-11-10 2024-11-11"
"Washington",62,"abortion","US","web","2024-11-10 2024-11-11"
"Oregon",62,"abortion","US","web","2024-11-10 2024-11-11"
"Virginia",61,"abortion","US","web","2024-11-10 2024-11-11"
"Oklahoma",58,"abortion","US","web","2024-11-10 2024-11-11"
"Louisiana",58,"abortion","US","web","2024-11-10 2024-11-11"
"Vermont",58,"abortion","US","web","2024-11-10 2024-11-11"
"Kentucky",58,"abortion","US","web","2024-11-10 2024-11-11"
"Illinois",57,"abortion","US","web","2024-11-10 2024-11-11"
"Texas",56,"abortion","US","web","2024-11-10 2024-11-11"
"California",54,"abortion","US","web","2024-11-10 2024-11-11"
"New York",54,"abortion","US","web","2024-11-10 2024-11-11"
"Alabama",53,"abortion","US","web","2024-11-10 2024-11-11"
"Rhode Island",51,"abortion","US","web","2024-11-10 2024-11-11"
"West Virginia",48,"abortion","US","web","2024-11-10 2024-11-11"
"Mississippi",43,"abortion","US","web","2024-11-10 2024-11-11"
"Alaska",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Alabama",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Arkansas",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Arizona",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"California",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Colorado",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Connecticut",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"District of Columbia",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Delaware",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Florida",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Georgia",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Hawaii",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Iowa",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Idaho",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Illinois",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Indiana",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Kansas",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Kentucky",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Louisiana",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Massachusetts",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Maryland",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Maine",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Michigan",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Minnesota",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Missouri",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Mississippi",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Montana",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"North Carolina",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"North Dakota",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Nebraska",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"New Hampshire",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"New Jersey",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"New Mexico",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Nevada",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"New York",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Ohio",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Oklahoma",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Oregon",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Pennsylvania",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Rhode Island",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"South Carolina",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"South Dakota",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Tennessee",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Texas",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Utah",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Virginia",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Vermont",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Washington",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Wisconsin",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"West Virginia",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Wyoming",NA,"bisalp","US","web","2024-11-10 2024-11-11"
"Idaho",100,"plan B","US","web","2024-11-10 2024-11-11"
"Connecticut",69,"plan B","US","web","2024-11-10 2024-11-11"
"New Mexico",65,"plan B","US","web","2024-11-10 2024-11-11"
"Louisiana",57,"plan B","US","web","2024-11-10 2024-11-11"
"Iowa",56,"plan B","US","web","2024-11-10 2024-11-11"
"Oklahoma",55,"plan B","US","web","2024-11-10 2024-11-11"
"Texas",53,"plan B","US","web","2024-11-10 2024-11-11"
"Tennessee",52,"plan B","US","web","2024-11-10 2024-11-11"
"Florida",52,"plan B","US","web","2024-11-10 2024-11-11"
"Kentucky",51,"plan B","US","web","2024-11-10 2024-11-11"
"Arkansas",49,"plan B","US","web","2024-11-10 2024-11-11"
"Maryland",49,"plan B","US","web","2024-11-10 2024-11-11"
"Washington",48,"plan B","US","web","2024-11-10 2024-11-11"
"Massachusetts",48,"plan B","US","web","2024-11-10 2024-11-11"
"North Carolina",48,"plan B","US","web","2024-11-10 2024-11-11"
"Alabama",48,"plan B","US","web","2024-11-10 2024-11-11"
"Arizona",47,"plan B","US","web","2024-11-10 2024-11-11"
"Michigan",46,"plan B","US","web","2024-11-10 2024-11-11"
"California",46,"plan B","US","web","2024-11-10 2024-11-11"
"Nevada",46,"plan B","US","web","2024-11-10 2024-11-11"
"Colorado",46,"plan B","US","web","2024-11-10 2024-11-11"
"Wisconsin",46,"plan B","US","web","2024-11-10 2024-11-11"
"Ohio",45,"plan B","US","web","2024-11-10 2024-11-11"
"Missouri",45,"plan B","US","web","2024-11-10 2024-11-11"
"Indiana",43,"plan B","US","web","2024-11-10 2024-11-11"
"Illinois",42,"plan B","US","web","2024-11-10 2024-11-11"
"Nebraska",42,"plan B","US","web","2024-11-10 2024-11-11"
"Georgia",41,"plan B","US","web","2024-11-10 2024-11-11"
"Minnesota",40,"plan B","US","web","2024-11-10 2024-11-11"
"Pennsylvania",40,"plan B","US","web","2024-11-10 2024-11-11"
"Oregon",39,"plan B","US","web","2024-11-10 2024-11-11"
"Kansas",39,"plan B","US","web","2024-11-10 2024-11-11"
"Virginia",38,"plan B","US","web","2024-11-10 2024-11-11"
"New Jersey",37,"plan B","US","web","2024-11-10 2024-11-11"
"Utah",36,"plan B","US","web","2024-11-10 2024-11-11"
"New York",36,"plan B","US","web","2024-11-10 2024-11-11"
"South Carolina",35,"plan B","US","web","2024-11-10 2024-11-11"
"Alaska",NA,"plan B","US","web","2024-11-10 2024-11-11"
"New Hampshire",NA,"plan B","US","web","2024-11-10 2024-11-11"
"Rhode Island",NA,"plan B","US","web","2024-11-10 2024-11-11"
"North Dakota",NA,"plan B","US","web","2024-11-10 2024-11-11"
"South Dakota",NA,"plan B","US","web","2024-11-10 2024-11-11"
"Montana",NA,"plan B","US","web","2024-11-10 2024-11-11"
"Mississippi",NA,"plan B","US","web","2024-11-10 2024-11-11"
"Maine",NA,"plan B","US","web","2024-11-10 2024-11-11"
"Hawaii",NA,"plan B","US","web","2024-11-10 2024-11-11"
"Vermont",NA,"plan B","US","web","2024-11-10 2024-11-11"
"Delaware",NA,"plan B","US","web","2024-11-10 2024-11-11"
"District of Columbia",NA,"plan B","US","web","2024-11-10 2024-11-11"
"West Virginia",NA,"plan B","US","web","2024-11-10 2024-11-11"
"Wyoming",NA,"plan B","US","web","2024-11-10 2024-11-11"
"Oregon",100,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Georgia",53,"abortion clinic","US","web","2024-11-10 2024-11-11"
"North Carolina",48,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Florida",29,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Alaska",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Wyoming",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Connecticut",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"District of Columbia",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Delaware",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"California",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Arizona",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Hawaii",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Iowa",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Idaho",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Illinois",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Indiana",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Kansas",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Kentucky",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Louisiana",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Massachusetts",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Maryland",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Maine",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Michigan",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Minnesota",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Missouri",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Mississippi",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Montana",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Arkansas",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"North Dakota",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Nebraska",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"New Hampshire",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"New Jersey",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"New Mexico",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Nevada",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"New York",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Ohio",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Oklahoma",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Alabama",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Pennsylvania",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Rhode Island",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"South Carolina",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"South Dakota",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Tennessee",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Texas",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Utah",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Virginia",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Vermont",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Washington",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Wisconsin",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"West Virginia",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Colorado",NA,"abortion clinic","US","web","2024-11-10 2024-11-11"
"Iowa",100,"vasectomy","US","web","2024-11-10 2024-11-11"
"Colorado",90,"vasectomy","US","web","2024-11-10 2024-11-11"
"Missouri",89,"vasectomy","US","web","2024-11-10 2024-11-11"
"Oregon",83,"vasectomy","US","web","2024-11-10 2024-11-11"
"Connecticut",82,"vasectomy","US","web","2024-11-10 2024-11-11"
"Minnesota",75,"vasectomy","US","web","2024-11-10 2024-11-11"
"Tennessee",71,"vasectomy","US","web","2024-11-10 2024-11-11"
"Arizona",69,"vasectomy","US","web","2024-11-10 2024-11-11"
"Virginia",64,"vasectomy","US","web","2024-11-10 2024-11-11"
"Pennsylvania",62,"vasectomy","US","web","2024-11-10 2024-11-11"
"Texas",62,"vasectomy","US","web","2024-11-10 2024-11-11"
"Florida",61,"vasectomy","US","web","2024-11-10 2024-11-11"
"Indiana",60,"vasectomy","US","web","2024-11-10 2024-11-11"
"South Carolina",60,"vasectomy","US","web","2024-11-10 2024-11-11"
"Maryland",57,"vasectomy","US","web","2024-11-10 2024-11-11"
"Georgia",56,"vasectomy","US","web","2024-11-10 2024-11-11"
"Illinois",55,"vasectomy","US","web","2024-11-10 2024-11-11"
"North Carolina",51,"vasectomy","US","web","2024-11-10 2024-11-11"
"Massachusetts",50,"vasectomy","US","web","2024-11-10 2024-11-11"
"New York",50,"vasectomy","US","web","2024-11-10 2024-11-11"
"California",49,"vasectomy","US","web","2024-11-10 2024-11-11"
"Michigan",44,"vasectomy","US","web","2024-11-10 2024-11-11"
"Ohio",43,"vasectomy","US","web","2024-11-10 2024-11-11"
"Alaska",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Wyoming",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Mississippi",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Montana",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Louisiana",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"North Dakota",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Nebraska",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"New Hampshire",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"New Jersey",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"New Mexico",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Nevada",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Kentucky",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Kansas",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Oklahoma",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Idaho",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Hawaii",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Rhode Island",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Delaware",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"South Dakota",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"District of Columbia",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Arkansas",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Utah",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Alabama",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Vermont",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Washington",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Wisconsin",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"West Virginia",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"Maine",NA,"vasectomy","US","web","2024-11-10 2024-11-11"
"District of Columbia",100,"abortion","US","web","2024-11-12 2024-11-13"
"Wisconsin",97,"abortion","US","web","2024-11-12 2024-11-13"
"Rhode Island",95,"abortion","US","web","2024-11-12 2024-11-13"
"Vermont",93,"abortion","US","web","2024-11-12 2024-11-13"
"Wyoming",85,"abortion","US","web","2024-11-12 2024-11-13"
"Idaho",83,"abortion","US","web","2024-11-12 2024-11-13"
"Oklahoma",76,"abortion","US","web","2024-11-12 2024-11-13"
"Colorado",73,"abortion","US","web","2024-11-12 2024-11-13"
"Nebraska",73,"abortion","US","web","2024-11-12 2024-11-13"
"Montana",71,"abortion","US","web","2024-11-12 2024-11-13"
"Hawaii",71,"abortion","US","web","2024-11-12 2024-11-13"
"Kentucky",71,"abortion","US","web","2024-11-12 2024-11-13"
"Kansas",70,"abortion","US","web","2024-11-12 2024-11-13"
"Tennessee",70,"abortion","US","web","2024-11-12 2024-11-13"
"Maine",69,"abortion","US","web","2024-11-12 2024-11-13"
"Pennsylvania",68,"abortion","US","web","2024-11-12 2024-11-13"
"Ohio",68,"abortion","US","web","2024-11-12 2024-11-13"
"North Dakota",68,"abortion","US","web","2024-11-12 2024-11-13"
"Indiana",66,"abortion","US","web","2024-11-12 2024-11-13"
"Connecticut",66,"abortion","US","web","2024-11-12 2024-11-13"
"Arizona",66,"abortion","US","web","2024-11-12 2024-11-13"
"West Virginia",66,"abortion","US","web","2024-11-12 2024-11-13"
"Minnesota",65,"abortion","US","web","2024-11-12 2024-11-13"
"Georgia",65,"abortion","US","web","2024-11-12 2024-11-13"
"Utah",65,"abortion","US","web","2024-11-12 2024-11-13"
